data,artista_podcast,nome_da_musica,msPlayed,minutos,horas
22/02/2021,The Beatles,I Should Have Known Better - Remastered 2009,1346,0.022433333333333333,0.0003738888888888889
22/02/2021,AC/DC,That's the Way I Wanna Rock 'N' Roll,2321,0.03868333333333333,0.0006447222222222222
22/02/2021,The Beatles,Michelle - Remastered 2009,1602,0.0267,0.00044500000000000003
22/02/2021,Black Sabbath,Sweet Leaf,1532,0.025533333333333335,0.0004255555555555556
22/02/2021,AC/DC,Mistress for Christmas,1044,0.0174,0.00029
22/02/2021,AC/DC,Shoot to Thrill,317426,5.2904333333333335,0.0881738888888889
22/02/2021,AC/DC,Inject the Venom,952,0.015866666666666668,0.0002644444444444445
22/02/2021,Black Sabbath,N.I.B.,10157,0.16928333333333334,0.002821388888888889
22/02/2021,Black Sabbath,Peace Of Mind,1253,0.020883333333333334,0.00034805555555555555
22/02/2021,The Beatles,All My Loving - Remastered 2009,1207,0.020116666666666668,0.0003352777777777778
22/02/2021,AC/DC,Jailbreak,1230,0.0205,0.00034166666666666666
22/02/2021,Aerosmith,You Gotta Move,1648,0.027466666666666667,0.00045777777777777776
22/02/2021,AC/DC,Fly on the Wall,1346,0.022433333333333333,0.0003738888888888889
22/02/2021,Lynyrd Skynyrd,Free Bird,1834,0.030566666666666666,0.0005094444444444444
22/02/2021,Dire Straits,Walk Of Life,2716,0.04526666666666666,0.0007544444444444444
22/02/2021,AC/DC,Dirty Deeds Done Dirt Cheap,3808,0.06346666666666667,0.001057777777777778
22/02/2021,AC/DC,T.N.T.,49830,0.8305,0.013841666666666667
22/02/2021,AC/DC,Sin City,1416,0.0236,0.0003933333333333333
22/02/2021,Led Zeppelin,When the Levee Breaks - Remaster,1671,0.02785,0.00046416666666666666
22/02/2021,AC/DC,Borrowed Time,10677,0.17795,0.0029658333333333333
22/02/2021,The Beatles,You Won't See Me - Remastered 2009,812,0.013533333333333333,0.00022555555555555556
22/02/2021,Eric Clapton,Wonderful Tonight,1114,0.018566666666666665,0.00030944444444444444
22/02/2021,Arctic Monkeys,R U Mine?,201726,3.3621,0.056034999999999995
22/02/2021,AC/DC,Sin City,812,0.013533333333333333,0.00022555555555555556
22/02/2021,Aerosmith,Amazing,1880,0.03133333333333333,0.0005222222222222222
22/02/2021,The Beatles,Twist And Shout - Remastered 2009,859,0.014316666666666667,0.00023861111111111113
22/02/2021,Aerosmith,Jesus Is On The Main Line,1416,0.0236,0.0003933333333333333
22/02/2021,AC/DC,Big Gun,1811,0.030183333333333333,0.0005030555555555555
22/02/2021,Queen,Under Pressure - Remastered 2011,1671,0.02785,0.00046416666666666666
22/02/2021,Aerosmith,Road Runner,1462,0.024366666666666665,0.0004061111111111111
22/02/2021,Eric Clapton,Wonderful Tonight,87516,1.4586,0.02431
22/02/2021,The Rolling Stones,Out Of Control,1369,0.022816666666666666,0.0003802777777777778
22/02/2021,The Who,Baba O'Riley,2716,0.04526666666666666,0.0007544444444444444
22/02/2021,AC/DC,Boogie Man,1253,0.020883333333333334,0.00034805555555555555
22/02/2021,Scorpions,Still Loving You,403453,6.724216666666667,0.11207027777777778
22/02/2021,Led Zeppelin,Good Times Bad Times - 1993 Remaster,166266,2.7711,0.046185000000000004
22/02/2021,AC/DC,Guns for Hire,204720,3.412,0.05686666666666666
22/02/2021,Led Zeppelin,Over the Hills and Far Away - Remaster,289066,4.8177666666666665,0.08029611111111111
22/02/2021,Dire Straits,Lady Writer,418538,6.975633333333334,0.11626055555555556
22/02/2021,Dire Straits,Walk Of Life,249960,4.166,0.06943333333333333
22/02/2021,Lynyrd Skynyrd,Simple Man,199253,3.320883333333333,0.05534805555555555
22/02/2021,Led Zeppelin,Since I've Been Loving You - Remaster,4833,0.08055,0.0013425
22/02/2021,Lynyrd Skynyrd,Simple Man,158692,2.6448666666666667,0.04408111111111111
22/02/2021,Inteligência Ltda.,069 - RODRIGO MARQUES,5095949,84.93248333333334,1.415541388888889
23/02/2021,Black Sabbath,Loner,8780,0.14633333333333334,0.002438888888888889
23/02/2021,Led Zeppelin,Stairway to Heaven - Remaster,485013,8.08355,0.13472583333333335
23/02/2021,Led Zeppelin,Stairway to Heaven - Remaster,266986,4.449766666666667,0.07416277777777779
23/02/2021,Led Zeppelin,Stairway to Heaven - Remaster,605269,10.087816666666667,0.16813027777777778
23/02/2021,Black Sabbath,Loner,299933,4.998883333333334,0.08331472222222222
23/02/2021,The Beatles,Day Tripper - Remastered 2015,169000,2.816666666666667,0.04694444444444445
23/02/2021,The Beatles,Come Together - Remastered 2009,259946,4.332433333333333,0.07220722222222223
23/02/2021,R.E.M.,Losing My Religion,268426,4.473766666666666,0.07456277777777777
23/02/2021,Lynyrd Skynyrd,Sweet Home Alabama,283800,4.73,0.07883333333333334
23/02/2021,Scorpions,Wind Of Change,312360,5.206,0.08676666666666667
23/02/2021,AC/DC,Evil Walks,263666,4.394433333333334,0.07324055555555556
23/02/2021,AC/DC,Let's Get It Up,234026,3.9004333333333334,0.06500722222222223
23/02/2021,Lynyrd Skynyrd,Gimme Three Steps,270293,4.504883333333333,0.07508138888888888
23/02/2021,The Beatles,I'm Happy Just To Dance With You - Remastered 2009,2879,0.047983333333333336,0.0007997222222222223
23/02/2021,AC/DC,Fly on the Wall,47398,0.7899666666666667,0.013166111111111111
23/02/2021,The Who,The Seeker - Edit,2275,0.03791666666666667,0.0006319444444444444
23/02/2021,Lynyrd Skynyrd,Tuesday's Gone,4760,0.07933333333333334,0.0013222222222222222
23/02/2021,Inteligência Ltda.,069 - RODRIGO MARQUES,3458246,57.637433333333334,0.9606238888888889
23/02/2021,The Beatles,Do You Want To Know A Secret - Remastered 2009,5498,0.09163333333333333,0.0015272222222222221
23/02/2021,The Beatles,Twist And Shout - Remastered 2009,661,0.011016666666666666,0.0001836111111111111
23/02/2021,David Bowie,Let's Dance - 2018 Remaster,1408,0.023466666666666667,0.0003911111111111111
23/02/2021,Black Sabbath,Heaven and Hell - 2009 Remaster,417840,6.964,0.11606666666666668
23/02/2021,Queen,Crazy Little Thing Called Love - Remastered 2011,163373,2.7228833333333333,0.04538138888888889
23/02/2021,AC/DC,Sin City,285040,4.750666666666667,0.07917777777777778
23/02/2021,The Beatles,Drive My Car - Remastered 2009,6053,0.10088333333333334,0.001681388888888889
23/02/2021,Aerosmith,Luv Lies,2113,0.03521666666666667,0.0005869444444444444
23/02/2021,The Who,Baba O'Riley,3529,0.05881666666666667,0.0009802777777777778
23/02/2021,The Beatles,I Feel Fine - Remastered 2015,2484,0.0414,0.00069
23/02/2021,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",71656,1.1942666666666666,0.019904444444444443
23/02/2021,AC/DC,Shake a Leg,7337,0.12228333333333333,0.0020380555555555555
23/02/2021,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",165102,2.7517,0.04586166666666667
23/02/2021,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,4948,0.08246666666666666,0.0013744444444444444
23/02/2021,AC/DC,Shot In The Dark,1880,0.03133333333333333,0.0005222222222222222
23/02/2021,The Rolling Stones,Rain Fall Down - Remastered 2009,3460,0.057666666666666665,0.000961111111111111
23/02/2021,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,402920,6.715333333333334,0.11192222222222223
23/02/2021,Queen,Love Of My Life - Remastered 2011,129036,2.1506,0.03584333333333333
23/02/2021,The Beatles,A Hard Day's Night - Remastered 2009,1230,0.0205,0.00034166666666666666
23/02/2021,The Rolling Stones,Harlem Shuffle - Remastered 2009,1137,0.01895,0.0003158333333333334
23/02/2021,The Who,Behind Blue Eyes,1091,0.018183333333333333,0.00030305555555555554
23/02/2021,Aerosmith,Jesus Is On The Main Line,1277,0.021283333333333335,0.00035472222222222226
23/02/2021,AC/DC,Hard as a Rock,1207,0.020116666666666668,0.0003352777777777778
23/02/2021,The Beatles,A Hard Day's Night - Remastered 2009,154200,2.57,0.04283333333333333
23/02/2021,Led Zeppelin,Rock and Roll - Remaster,952,0.015866666666666668,0.0002644444444444445
23/02/2021,AC/DC,Who Made Who,6671,0.11118333333333333,0.0018530555555555555
23/02/2021,Led Zeppelin,When the Levee Breaks - Remaster,2925,0.04875,0.0008125000000000001
23/02/2021,Led Zeppelin,When the Levee Breaks - Remaster,1021,0.017016666666666666,0.0002836111111111111
23/02/2021,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1253,0.020883333333333334,0.00034805555555555555
23/02/2021,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1184,0.019733333333333332,0.00032888888888888887
23/02/2021,Led Zeppelin,Over the Hills and Far Away - Remaster,789,0.01315,0.00021916666666666666
23/02/2021,Queen,Somebody To Love - Remastered 2011,1323,0.02205,0.0003675
23/02/2021,AC/DC,Guns for Hire,1091,0.018183333333333333,0.00030305555555555554
23/02/2021,Led Zeppelin,Black Dog - Remaster,2925,0.04875,0.0008125000000000001
23/02/2021,AC/DC,High Voltage,1346,0.022433333333333333,0.0003738888888888889
23/02/2021,AC/DC,High Voltage,557,0.009283333333333333,0.00015472222222222222
23/02/2021,Queen,We Will Rock You - Remastered 2011,1253,0.020883333333333334,0.00034805555555555555
23/02/2021,Queen,We Will Rock You - Remastered 2011,766,0.012766666666666667,0.0002127777777777778
23/02/2021,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",390893,6.514883333333334,0.1085813888888889
23/02/2021,AC/DC,High Voltage,9568,0.15946666666666667,0.002657777777777778
23/02/2021,The Beatles,I Am The Walrus - Remastered 2009,1207,0.020116666666666668,0.0003352777777777778
23/02/2021,AC/DC,Shoot to Thrill,2182,0.036366666666666665,0.0006061111111111111
23/02/2021,The Beatles,I Am The Walrus - Remastered 2009,4063,0.06771666666666666,0.001128611111111111
23/02/2021,AC/DC,Shoot to Thrill,313004,5.216733333333333,0.08694555555555555
23/02/2021,Hipsters Ponto Tech,"PHP8, Mudanças e Ecossistema – Hipsters Ponto Tech #241",145586,2.426433333333333,0.040440555555555556
23/02/2021,Hipsters Ponto Tech,"PHP8, Mudanças e Ecossistema – Hipsters Ponto Tech #241",1932759,32.21265,0.5368774999999999
23/02/2021,Primocast,PrimoCast 111 - A jornada da maior fabricante de computadores do país (Positivo),902065,15.034416666666667,0.2505736111111111
24/02/2021,Primocast,PrimoCast 111 - A jornada da maior fabricante de computadores do país (Positivo),820546,13.675766666666666,0.22792944444444443
24/02/2021,Led Zeppelin,Fool in the Rain - Remaster,38591,0.6431833333333333,0.010719722222222222
24/02/2021,Dire Straits,Walk Of Life,249960,4.166,0.06943333333333333
24/02/2021,The Beatles,With A Little Help From My Friends - Remastered 2009,164106,2.7351,0.045585
24/02/2021,The Beatles,Something - Remastered 2009,182293,3.0382166666666666,0.05063694444444444
24/02/2021,AC/DC,Rock 'N' Roll Damnation,217640,3.6273333333333335,0.06045555555555556
24/02/2021,AC/DC,Shake a Leg,245666,4.094433333333333,0.06824055555555555
24/02/2021,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,402920,6.715333333333334,0.11192222222222223
24/02/2021,The Beatles,I Feel Fine - Remastered 2015,139346,2.322433333333333,0.03870722222222222
24/02/2021,Aerosmith,Dream On,266960,4.449333333333334,0.07415555555555556
24/02/2021,AC/DC,Who Made Who,207146,3.4524333333333335,0.05754055555555556
24/02/2021,AC/DC,Sin City,285040,4.750666666666667,0.07917777777777778
24/02/2021,The Beatles,I Am The Walrus - Remastered 2009,1310,0.021833333333333333,0.0003638888888888889
24/02/2021,Primocast,PrimoCast 111 - A jornada da maior fabricante de computadores do país (Positivo),694848,11.5808,0.19301333333333334
24/02/2021,Black Sabbath,Damaged Soul,5317,0.08861666666666666,0.0014769444444444444
24/02/2021,The Beatles,I Am The Walrus - Remastered 2009,1904,0.031733333333333336,0.000528888888888889
24/02/2021,AC/DC,What's Next to the Moon,1718,0.028633333333333334,0.00047722222222222225
24/02/2021,AC/DC,Borrowed Time,8289,0.13815,0.0023025
24/02/2021,Black Sabbath,Children of the Grave,2879,0.047983333333333336,0.0007997222222222223
24/02/2021,AC/DC,Have a Drink on Me,4388,0.07313333333333333,0.0012188888888888887
24/02/2021,Black Sabbath,Sabbath Bloody Sabbath,4551,0.07585,0.0012641666666666667
24/02/2021,AC/DC,High Voltage,2205,0.03675,0.0006125
24/02/2021,Arctic Monkeys,Do I Wanna Know?,80735,1.3455833333333334,0.022426388888888888
24/02/2021,The Who,Who Are You,381626,6.360433333333333,0.10600722222222221
24/02/2021,Aerosmith,Dream On,905,0.015083333333333334,0.0002513888888888889
24/02/2021,The Beatles,Day Tripper - Remastered 2015,2395,0.03991666666666667,0.0006652777777777779
24/02/2021,Queen,Crazy Little Thing Called Love - Remastered 2011,163373,2.7228833333333333,0.04538138888888889
24/02/2021,The Beatles,Do You Want To Know A Secret - Remastered 2009,1137,0.01895,0.0003158333333333334
24/02/2021,The Beatles,Do You Want To Know A Secret - Remastered 2009,1068,0.0178,0.00029666666666666665
24/02/2021,The Beatles,Hey Jude - Remastered 2015,859,0.014316666666666667,0.00023861111111111113
24/02/2021,The Who,Behind Blue Eyes,1207,0.020116666666666668,0.0003352777777777778
24/02/2021,Led Zeppelin,When the Levee Breaks - Remaster,1021,0.017016666666666666,0.0002836111111111111
24/02/2021,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1091,0.018183333333333333,0.00030305555555555554
24/02/2021,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1184,0.019733333333333332,0.00032888888888888887
24/02/2021,AC/DC,Hell Ain't a Bad Place to Be,1532,0.025533333333333335,0.0004255555555555556
24/02/2021,Led Zeppelin,Over the Hills and Far Away - Remaster,1950,0.0325,0.0005416666666666666
24/02/2021,AC/DC,Shake a Leg,789,0.01315,0.00021916666666666666
24/02/2021,The Beatles,I Saw Her Standing There - Remastered 2009,1160,0.019333333333333334,0.0003222222222222222
24/02/2021,Black Sabbath,N.I.B.,2298,0.0383,0.0006383333333333333
24/02/2021,AC/DC,Highway to Hell,1532,0.025533333333333335,0.0004255555555555556
24/02/2021,The Rolling Stones,You Can't Always Get What You Want,1044,0.0174,0.00029
24/02/2021,The Rolling Stones,Hate To See You Go,1393,0.023216666666666667,0.0003869444444444444
24/02/2021,The Rolling Stones,Hate To See You Go,487,0.008116666666666666,0.00013527777777777776
24/02/2021,Aerosmith,Dude (Looks Like A Lady),3640,0.06066666666666667,0.001011111111111111
24/02/2021,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),975,0.01625,0.0002708333333333333
24/02/2021,AC/DC,Touch Too Much,1160,0.019333333333333334,0.0003222222222222222
24/02/2021,The Beatles,Michelle - Remastered 2009,1253,0.020883333333333334,0.00034805555555555555
24/02/2021,Black Sabbath,Sweet Leaf,2600,0.043333333333333335,0.0007222222222222223
24/02/2021,Led Zeppelin,Heartbreaker - Remaster,952,0.015866666666666668,0.0002644444444444445
24/02/2021,The Rolling Stones,Streets Of Love - Remastered 2009,743,0.012383333333333333,0.00020638888888888888
24/02/2021,The Beatles,When I'm Sixty Four - Remastered 2009,2716,0.04526666666666666,0.0007544444444444444
24/02/2021,The Beatles,Things We Said Today - Remastered 2009,1044,0.0174,0.00029
24/02/2021,Lynyrd Skynyrd,Sweet Home Alabama,283800,4.73,0.07883333333333334
24/02/2021,Led Zeppelin,Houses of the Holy - Remaster,882,0.0147,0.000245
24/02/2021,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,1509,0.02515,0.00041916666666666665
24/02/2021,Arctic Monkeys,Why'd You Only Call Me When You're High?,812,0.013533333333333333,0.00022555555555555556
24/02/2021,Eric Clapton,"Alberta - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1578,0.0263,0.0004383333333333333
24/02/2021,AC/DC,Rock N Roll Dream,905,0.015083333333333334,0.0002513888888888889
24/02/2021,The Beatles,Come Together - Remastered 2009,9729,0.16215,0.0027024999999999996
24/02/2021,Aerosmith,Cryin',1068,0.0178,0.00029666666666666665
24/02/2021,The Rolling Stones,Respectable - Remastered,882,0.0147,0.000245
24/02/2021,AC/DC,Inject the Venom,1416,0.0236,0.0003933333333333333
24/02/2021,AC/DC,Rock 'N' Roll Damnation,905,0.015083333333333334,0.0002513888888888889
24/02/2021,Queen,Don't Stop Me Now - Remastered 2011,905,0.015083333333333334,0.0002513888888888889
24/02/2021,The Rolling Stones,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,1904,0.031733333333333336,0.000528888888888889
24/02/2021,Lynyrd Skynyrd,Free Bird,1044,0.0174,0.00029
24/02/2021,Led Zeppelin,Good Times Bad Times - 1993 Remaster,1323,0.02205,0.0003675
24/02/2021,AC/DC,Moneytalks,1230,0.0205,0.00034166666666666666
24/02/2021,AC/DC,Stick Around,2182,0.036366666666666665,0.0006061111111111111
24/02/2021,Aerosmith,Legendary Child,3970,0.06616666666666667,0.0011027777777777778
24/02/2021,AC/DC,Boogie Man,998,0.016633333333333333,0.0002772222222222222
24/02/2021,The Rolling Stones,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,307440,5.124,0.08539999999999999
24/02/2021,The Beatles,Don't Bother Me - Remastered 2009,148253,2.4708833333333335,0.04118138888888889
24/02/2021,Eric Clapton,"Don't Cry Sister (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",212720,3.5453333333333332,0.059088888888888885
24/02/2021,Aerosmith,Walk This Way,3669,0.06115,0.0010191666666666667
24/02/2021,Lynyrd Skynyrd,Gimme Three Steps,1365,0.02275,0.00037916666666666665
24/02/2021,AC/DC,Are You Ready,576,0.0096,0.00015999999999999999
24/02/2021,Led Zeppelin,Going to California - Remaster,597,0.00995,0.00016583333333333334
24/02/2021,The Beatles,You Won't See Me - Remastered 2009,661,0.011016666666666666,0.0001836111111111111
24/02/2021,The Beatles,Yesterday - Remastered 2009,725,0.012083333333333333,0.0002013888888888889
24/02/2021,AC/DC,Shot Down in Flames,746,0.012433333333333333,0.00020722222222222222
24/02/2021,Led Zeppelin,When the Levee Breaks - Remaster,266602,4.443366666666667,0.07405611111111111
24/02/2021,Led Zeppelin,When the Levee Breaks - Remaster,162254,2.7042333333333333,0.04507055555555555
24/02/2021,Aerosmith,Luv Lies,266693,4.444883333333333,0.07408138888888889
24/02/2021,Huey Lewis & The News,Back In Time,258866,4.314433333333334,0.07190722222222222
24/02/2021,The Beatles,And I Love Her - Remastered 2009,1184,0.019733333333333332,0.00032888888888888887
24/02/2021,Aerosmith,Amazing,928,0.015466666666666667,0.0002577777777777778
24/02/2021,The Beatles,I'm Happy Just To Dance With You - Remastered 2009,1044,0.0174,0.00029
24/02/2021,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,1068,0.0178,0.00029666666666666665
24/02/2021,Eric Clapton,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1114,0.018566666666666665,0.00030944444444444444
