data,podcasts,horas
30/06/2021,Inteligência Ltda.,0.07727416666666667
07/01/2021,Inteligência Ltda.,1.5970588888888888
07/01/2021,Inteligência Ltda.,0.3149688888888889
07/01/2021,Inteligência Ltda.,0.7886102777777778
07/01/2021,Inteligência Ltda.,0.46732444444444443
07/02/2021,Inteligência Ltda.,1.262261111111111
07/02/2021,Os Sócios Podcast,1.1354363888888888
07/02/2021,Ticaracaticast,1.1786344444444445
07/03/2021,Ticaracaticast,0.3214883333333333
07/05/2021,NerdCast,0.9131930555555556
07/05/2021,Inteligência Ltda.,1.0481055555555556
07/05/2021,Inteligência Ltda.,0.42053250000000003
07/05/2021,Mauricio Meirelles Podcast,0.9510763888888889
07/06/2021,Mauricio Meirelles Podcast,0.07954361111111112
07/06/2021,Inteligência Ltda.,1.7749783333333333
07/06/2021,Inteligência Ltda.,0.21175305555555557
07/06/2021,Inteligência Ltda.,0.8665880555555555
07/06/2021,Inteligência Ltda.,0.2420261111111111
07/07/2021,Inteligência Ltda.,0.3060097222222222
07/07/2021,Podpah,1.193985
07/07/2021,Sinapse,0.3713738888888889
07/07/2021,Stock Pickers,0.0012969444444444445
07/07/2021,Hipsters Ponto Tech,0.04265361111111111
07/07/2021,Hipsters Ponto Tech,0.003831111111111111
07/07/2021,Inteligência Ltda.,1.755028611111111
07/08/2021,Inteligência Ltda.,0.002102777777777778
07/08/2021,Inteligência Ltda.,0.1597852777777778
07/08/2021,Flow Podcast,1.3231752777777779
07/08/2021,Os Sócios Podcast,0.83835
07/08/2021,Os Sócios Podcast,0.14080305555555556
07/08/2021,Ticaracaticast,0.00020638888888888888
07/08/2021,Ticaracaticast,1.0779216666666664
07/09/2021,Ticaracaticast,0.07559694444444444
07/09/2021,Let's Data Podcast,0.15938444444444444
07/12/2021,Let's Data Podcast,0.6083894444444444
07/12/2021,Data Hackers,0.8112822222222221
07/12/2021,Inteligência Ltda.,1.2669716666666666
07/12/2021,Inteligência Ltda.,1.2433727777777779
07/12/2021,NerdCast,0.10855194444444445
13/07/2021,Inteligência Ltda.,0.16789500000000002
13/07/2021,Flow Podcast,0.384385
13/07/2021,Flow Podcast,1.6597619444444445
13/07/2021,Inteligência Ltda.,0.0108875
13/07/2021,Mauricio Meirelles Podcast,0.8656527777777777
13/07/2021,Mauricio Meirelles Podcast,0.050064444444444446
13/07/2021,Inteligência Ltda.,0.003898888888888889
14/07/2021,Inteligência Ltda.,1.8255138888888889
14/07/2021,Inteligência Ltda.,0.3547525
14/07/2021,Inteligência Ltda.,0.010371388888888888
14/07/2021,Flow Podcast,1.358558611111111
14/07/2021,Inteligência Ltda.,0.08819055555555555
14/07/2021,Inteligência Ltda.,0.08555888888888889
15/07/2021,Inteligência Ltda.,0.7399036111111111
15/07/2021,Inteligência Ltda.,1.4639727777777778
15/07/2021,Mauricio Meirelles Podcast,0.21933166666666667
16/07/2021,Mauricio Meirelles Podcast,0.5478391666666667
16/07/2021,NerdCast,0.058598055555555556
16/07/2021,NerdCast,0.7853825000000001
16/07/2021,Podpah,0.4963069444444444
19/07/2021,Inteligência Ltda.,1.6730280555555554
19/07/2021,Inteligência Ltda.,0.5396380555555556
19/07/2021,Inteligência Ltda.,0.5836722222222223
20/07/2021,Hipsters Ponto Tech,0.4229158333333333
20/07/2021,Inteligência Ltda.,1.4598222222222221
20/07/2021,Inteligência Ltda.,1.6458883333333332
21/07/2021,Inteligência Ltda.,0.46946666666666664
21/07/2021,Flow Podcast,1.4325808333333332
21/07/2021,Flow Podcast,0.6191955555555555
21/07/2021,Sinapse,0.36858111111111114
22/07/2021,Os Sócios Podcast,0.7288533333333334
22/07/2021,Flow Podcast,0.001825
22/07/2021,Flow Podcast,1.2022388888888889
22/07/2021,Ticaracaticast,0.0
22/07/2021,Let's Data Podcast,0.4681591666666666
22/07/2021,Flow Podcast,0.002131388888888889
22/07/2021,Flow Podcast,1.0796116666666669
23/07/2021,Flow Podcast,0.12446222222222222
23/07/2021,Flow Podcast,1.0626094444444445
23/07/2021,Flow Podcast,0.10798416666666667
23/07/2021,Ticaracaticast,1.3215572222222223
23/07/2021,NerdCast,1.08008
23/07/2021,NerdCast,0.21576194444444444
26/07/2021,NerdCast,0.005127499999999999
26/07/2021,Flow Podcast,0.9927266666666666
26/07/2021,Podpah,0.002115555555555556
26/07/2021,Inteligência Ltda.,1.0636608333333333
26/07/2021,Inteligência Ltda.,0.1817475
26/07/2021,Mauricio Meirelles Podcast,0.5666363888888888
26/07/2021,Inteligência Ltda.,0.8592575
27/07/2021,Inteligência Ltda.,0.3127863888888889
27/07/2021,Hipsters Ponto Tech,0.36202166666666663
27/07/2021,Flow Podcast,0.0025183333333333334
27/07/2021,Flow Podcast,1.2816361111111112
27/07/2021,Flow Podcast,0.0003869444444444444
27/07/2021,Ticaracaticast,1.210578611111111
28/07/2021,Inteligência Ltda.,0.0
28/07/2021,Inteligência Ltda.,0.0
28/07/2021,Pro Football | NFL,0.4061047222222222
28/07/2021,Pro Football | NFL,0.1314377777777778
28/07/2021,Inteligência Ltda.,0.009729722222222221
28/07/2021,Inteligência Ltda.,0.014215555555555556
28/07/2021,Inteligência Ltda.,0.011519444444444445
29/07/2021,Inteligência Ltda.,1.2161966666666666
29/07/2021,Inteligência Ltda.,1.6359616666666668
30/07/2021,Inteligência Ltda.,0.6848272222222221
30/07/2021,Ticaracaticast,0.26214027777777776
30/07/2021,Ticaracaticast,1.2640813888888889
30/07/2021,Ticaracaticast,0.0008641666666666666
30/07/2021,Data Hackers,0.5599788888888889
30/07/2021,NerdCast,0.5711438888888889
30/07/2021,NerdCast,0.004695277777777778
31/07/2021,Flow Podcast,0.8606966666666668
08/02/2021,Flow Podcast,1.2755005555555556
08/02/2021,Flow Podcast,0.9265833333333333
08/02/2021,Inteligência Ltda.,0.1750461111111111
08/02/2021,Inteligência Ltda.,0.6042894444444445
08/02/2021,Inteligência Ltda.,0.0
08/02/2021,Inteligência Ltda.,0.0
08/03/2021,Inteligência Ltda.,0.42828555555555553
08/03/2021,Inteligência Ltda.,0.6189019444444444
08/03/2021,Flow Podcast,1.1986075
08/03/2021,Flow Podcast,0.25447444444444445
08/03/2021,Mauricio Meirelles Podcast,0.817325
08/04/2021,Hipsters Ponto Tech,0.3784388888888889
08/04/2021,Pro Football | NFL,0.4357094444444444
08/05/2021,Flow Podcast,0.02352
08/05/2021,Flow Podcast,1.0854511111111111
08/05/2021,Flow Podcast,0.3390202777777778
08/05/2021,Flow Podcast,0.0007008333333333333
08/05/2021,Flow Podcast,0.9406652777777779
08/05/2021,Mauricio Meirelles Podcast,0.5907316666666667
08/06/2021,Mauricio Meirelles Podcast,0.13504305555555557
08/06/2021,Flow Podcast,0.54928
08/06/2021,Hipsters Ponto Tech,0.4000005555555556
08/06/2021,Podpah,0.00044444444444444447
08/06/2021,NerdCast,0.6810905555555556
08/06/2021,NerdCast,0.46784833333333337
08/07/2021,Ticaracaticast,1.0986308333333334
08/07/2021,Ticaracaticast,0.0021058333333333333
08/07/2021,Ticaracaticast,0.4207002777777778
08/07/2021,Flow Podcast,1.2997833333333333
08/07/2021,NerdCast,0.9218113888888889
08/07/2021,Inteligência Ltda.,0.6048708333333334
08/09/2021,Inteligência Ltda.,1.4378547222222222
08/09/2021,Inteligência Ltda.,1.3006222222222223
08/09/2021,Mauricio Meirelles Podcast,0.4543466666666667
08/10/2021,Mauricio Meirelles Podcast,0.2560705555555555
08/10/2021,Hipsters Ponto Tech,0.38838694444444444
08/10/2021,Flow Podcast,0.7160355555555555
08/10/2021,Flow Podcast,0.9523911111111112
08/10/2021,Inteligência Ltda.,0.632936111111111
08/11/2021,Inteligência Ltda.,1.480271111111111
08/11/2021,Flow Podcast,0.6626488888888888
08/11/2021,Flow Podcast,0.054633888888888885
08/11/2021,Podpah,0.2891913888888889
08/11/2021,Podpah,0.3388819444444444
08/12/2021,Os Sócios Podcast,0.9689666666666666
08/12/2021,Flow Podcast,0.7321244444444445
08/12/2021,Flow Podcast,0.6705658333333333
08/12/2021,Inteligência Ltda.,0.0
08/12/2021,Let's Data Podcast,0.46359277777777774
08/12/2021,Pro Football | NFL,0.4938902777777778
13/08/2021,Pro Football | NFL,0.008598333333333335
13/08/2021,Hipsters Ponto Tech,0.3535086111111111
13/08/2021,Ticaracaticast,1.1184630555555555
13/08/2021,Inteligência Ltda.,0.0
13/08/2021,Inteligência Ltda.,1.0836205555555556
13/08/2021,Inteligência Ltda.,0.3101805555555555
13/08/2021,Data Hackers,0.6044474999999999
13/08/2021,NerdCast,0.5218552777777777
14/08/2021,Podpah,1.5051997222222222
14/08/2021,Podpah,0.18919055555555556
14/08/2021,Inteligência Ltda.,1.2592983333333334
16/08/2021,Inteligência Ltda.,0.7016827777777778
16/08/2021,Inteligência Ltda.,1.254791111111111
16/08/2021,Inteligência Ltda.,0.6788680555555556
16/08/2021,Mauricio Meirelles Podcast,0.7577716666666666
17/08/2021,Mauricio Meirelles Podcast,0.10184055555555555
17/08/2021,Mauricio Meirelles Podcast,0.0003911111111111111
17/08/2021,Hipsters Ponto Tech,0.3955727777777778
17/08/2021,Flow Podcast,1.1535288888888888
17/08/2021,Podpah,0.9968
18/08/2021,Podpah,0.8373566666666666
18/08/2021,Inteligência Ltda.,0.5827969444444444
18/08/2021,Inteligência Ltda.,1.3703227777777778
18/08/2021,Inteligência Ltda.,0.018471111111111112
18/08/2021,Inteligência Ltda.,1.1007372222222223
18/08/2021,Inteligência Ltda.,0.9106969444444444
19/08/2021,Inteligência Ltda.,1.3274786111111112
19/08/2021,Flow Podcast,1.3516977777777777
21/08/2021,Flow Podcast,0.11469444444444445
21/08/2021,Inteligência Ltda.,0.5378483333333333
21/08/2021,Inteligência Ltda.,1.0730705555555555
21/08/2021,Inteligência Ltda.,0.0032219444444444444
21/08/2021,Inteligência Ltda.,0.00025833333333333334
21/08/2021,Inteligência Ltda.,0.0075944444444444445
21/08/2021,Inteligência Ltda.,2.797086111111111
22/08/2021,Inteligência Ltda.,0.7341627777777777
23/08/2021,Inteligência Ltda.,0.10242527777777778
23/08/2021,NerdCast,0.7642508333333333
23/08/2021,NerdCast,5.333333333333333e-05
23/08/2021,Flow Podcast,0.8735022222222223
23/08/2021,Inteligência Ltda.,1.3047916666666666
23/08/2021,Inteligência Ltda.,0.5751572222222222
24/08/2021,Sinapse,0.5326969444444445
24/08/2021,Sinapse,0.030600555555555558
24/08/2021,Inteligência Ltda.,0.0026805555555555554
24/08/2021,Inteligência Ltda.,0.37314444444444445
25/08/2021,Inteligência Ltda.,0.29990555555555554
29/08/2021,NerdCast,0.006744444444444444
29/08/2021,NerdCast,0.8153930555555555
29/08/2021,Let's Data Podcast,0.2079925
31/08/2021,Let's Data Podcast,0.3751344444444445
09/01/2021,Inteligência Ltda.,0.0885863888888889
09/03/2021,Sinapse,0.4667663888888889
09/03/2021,Inteligência Ltda.,0.00016527777777777778
09/03/2021,Ciência Sem Fim,1.3900333333333335
09/03/2021,Ciência Sem Fim,0.0005155555555555556
09/03/2021,Ciência Sem Fim,0.24389111111111111
09/03/2021,Let's Data Podcast,0.5210877777777777
09/03/2021,Inteligência Ltda.,0.0008777777777777778
09/03/2021,Data Hackers,0.004426666666666666
09/03/2021,Let's Data Podcast,0.07541388888888889
09/03/2021,Data Hackers,0.47744083333333337
09/03/2021,Podpah,0.0078925
09/04/2021,Ciência Sem Fim,1.8433177777777778
09/04/2021,Inteligência Ltda.,0.00941611111111111
09/04/2021,NerdCast,0.23218944444444445
09/06/2021,NerdCast,0.3630102777777778
09/06/2021,NerdCast,0.0056236111111111105
09/07/2021,Hipsters Ponto Tech,0.2880888888888889
09/08/2021,Hipsters Ponto Tech,0.16551166666666667
09/08/2021,Inteligência Ltda.,1.6726697222222222
09/08/2021,Hipsters Ponto Tech,0.0030572222222222225
09/08/2021,Inteligência Ltda.,1.3287888888888888
16/09/2021,NerdCast,0.86504
17/09/2021,NerdCast,0.0040888888888888884
17/09/2021,Sinapse,0.5305894444444444
20/09/2021,Sinapse,0.04016
20/09/2021,Sinapse,0.0022508333333333334
21/09/2021,NerdCast,1.3156783333333335
23/09/2021,Let's Data Podcast,0.6000788888888889
