data,data,nome_da_musica,msPlayed,minutos,horas
2021-05-31,31/05/2021,Hell Ain't a Bad Place to Be (AC/DC),1280,0.021333333333333333,0.0003555555555555555
2021-05-31,31/05/2021,Don't Bother Me     2009 (The Beatles),2517,0.04195,0.0006991666666666667
2021-05-31,31/05/2021,Shake a Leg (AC/DC),874,0.014566666666666667,0.0002427777777777778
2021-05-31,31/05/2021,Hate To See You Go (The Rolling Stones),1280,0.021333333333333333,0.0003555555555555555
2021-05-31,31/05/2021,"Hey, Hey, What Can I Do     (Led Zeppelin)",1066,0.017766666666666667,0.0002961111111111111
2021-05-31,31/05/2021,Big Gun (AC/DC),1109,0.018483333333333334,0.00030805555555555556
2021-05-31,31/05/2021,Southbound Again (Dire Straits),1215,0.02025,0.0003375
2021-05-31,31/05/2021,Sweet Leaf (Black Sabbath),1194,0.0199,0.0003316666666666667
2021-05-31,31/05/2021,Hard as a Rock (AC/DC),895,0.014916666666666667,0.0002486111111111111
2021-05-31,31/05/2021,You Gotta Move (Aerosmith),1344,0.0224,0.0003733333333333333
2021-05-31,31/05/2021,Wind Of Change (Scorpions),4522,0.07536666666666667,0.001256111111111111
2021-05-31,31/05/2021,All You Need Is Love     2009 (The Beatles),1066,0.017766666666666667,0.0002961111111111111
2021-05-31,31/05/2021,Free Bird (Lynyrd Skynyrd),853,0.014216666666666667,0.00023694444444444446
2021-05-31,31/05/2021,Dirty Deeds Done Dirt Cheap (AC/DC),1813,0.030216666666666666,0.0005036111111111111
2021-05-31,31/05/2021,Money For Nothing     1996 (Dire Straits),2282,0.038033333333333336,0.0006338888888888889
2021-05-31,31/05/2021,Wonderful Tonight (Eric Clapton),3477,0.05795,0.0009658333333333334
2021-05-31,31/05/2021,Out Of Control (The Rolling Stones),1557,0.02595,0.0004325
2021-05-31,31/05/2021,Let It Be     2009 (The Beatles),1088,0.018133333333333335,0.0003022222222222222
2021-05-31,31/05/2021,Satellite Blues (AC/DC),895,0.014916666666666667,0.0002486111111111111
2021-05-31,31/05/2021,Don't Stop (The Rolling Stones),1408,0.023466666666666667,0.0003911111111111111
2021-05-31,31/05/2021,R U Mine? (Arctic Monkeys),789,0.01315,0.00021916666666666666
2021-05-31,31/05/2021,Cryin' (Aerosmith),2197,0.036616666666666665,0.0006102777777777777
2021-05-31,31/05/2021,Here Comes The Sun     2009 (The Beatles),1237,0.020616666666666665,0.0003436111111111111
2021-05-31,31/05/2021,Inject the Venom (AC/DC),960,0.016,0.0002666666666666667
2021-05-31,31/05/2021,Harlem Shuffle     2009 (The Rolling Stones),2197,0.036616666666666665,0.0006102777777777777
2021-05-31,31/05/2021,Can't Stop (Red Hot Chili Peppers),960,0.016,0.0002666666666666667
2021-05-31,31/05/2021,Behind Blue Eyes (The Who),1002,0.0167,0.00027833333333333334
2021-05-31,31/05/2021,Snow (Hey Oh) (Red Hot Chili Peppers),12992,0.21653333333333333,0.003608888888888889
2021-05-31,31/05/2021,Snow (Hey Oh) (Red Hot Chili Peppers),1408,0.023466666666666667,0.0003911111111111111
2021-05-31,31/05/2021,Misty Mountain Hop     (Led Zeppelin),1088,0.018133333333333335,0.0003022222222222222
2021-05-31,31/05/2021,Where Do You Think You're Going (Dire Straits),1151,0.019183333333333333,0.0003197222222222222
2021-05-31,31/05/2021,Fluorescent Adolescent (Arctic Monkeys),1450,0.024166666666666666,0.0004027777777777778
2021-05-31,31/05/2021,Once Upon A Time In The West (Dire Straits),4245,0.07075,0.0011791666666666665
2021-05-31,31/05/2021,Love Me Do     2009 (The Beatles),810,0.0135,0.000225
2021-05-31,31/05/2021,Love Me Do     2009 (The Beatles),789,0.01315,0.00021916666666666666
2021-05-31,31/05/2021,Still Loving You (Scorpions),3946,0.06576666666666667,0.001096111111111111
2021-05-31,31/05/2021,Heartbreaker     (Led Zeppelin),1365,0.02275,0.00037916666666666665
2021-05-31,31/05/2021,Rebel Rebel   2016   (David Bowie),917,0.015283333333333333,0.0002547222222222222
2021-05-31,31/05/2021,The Seeker   Edit (The Who),853,0.014216666666666667,0.00023694444444444446
2021-05-31,31/05/2021,Heaven and Hell   2009   (Black Sabbath),896,0.014933333333333333,0.0002488888888888889
2021-05-31,31/05/2021,Cover You in Oil (AC/DC),1706,0.028433333333333335,0.00047388888888888893
2021-05-31,31/05/2021,Thunderstruck (AC/DC),1066,0.017766666666666667,0.0002961111111111111
2021-05-31,31/05/2021,Stray Cat Blues   50th Anniversary Edition (The Rolling Stones),2624,0.04373333333333333,0.0007288888888888888
2021-05-31,31/05/2021,Another One Bites The Dust     2011 (Queen),1194,0.0199,0.0003316666666666667
2021-05-31,31/05/2021,D'yer Mak'er     (Led Zeppelin),1983,0.03305,0.0005508333333333334
2021-05-31,31/05/2021,Dog Eat Dog (AC/DC),789,0.01315,0.00021916666666666666
2021-05-31,31/05/2021,Can't Stop (Red Hot Chili Peppers),11861,0.19768333333333332,0.003294722222222222
2021-05-31,31/05/2021,Hey Jude     2015 (The Beatles),917,0.015283333333333333,0.0002547222222222222
2021-05-31,31/05/2021,Starman   2012   (David Bowie),1088,0.018133333333333335,0.0003022222222222222
2021-05-31,31/05/2021,Sultans Of Swing (Dire Straits),1322,0.022033333333333332,0.0003672222222222222
2021-05-31,31/05/2021,N.I.B. (Black Sabbath),1194,0.0199,0.0003316666666666667
2021-05-31,31/05/2021,Shoot to Thrill (AC/DC),213,0.00355,5.916666666666667e-05
2021-05-31,31/05/2021,It's Only Rock'n'Roll (But I Like It)     2009 (The Rolling Stones),1109,0.018483333333333334,0.00030805555555555556
2021-05-31,31/05/2021,Money (Pink Floyd),3456,0.0576,0.00096
2021-05-31,31/05/2021,Southbound Again (Dire Straits),1024,0.017066666666666667,0.0002844444444444445
2021-05-31,31/05/2021,The Seeker   Edit (The Who),1024,0.017066666666666667,0.0002844444444444445
2021-05-31,31/05/2021,Losing My Religion (R.E.M.),874,0.014566666666666667,0.0002427777777777778
2021-05-31,31/05/2021,(I Can't Get No) Satisfaction   Mono Version (The Rolling Stones),1450,0.024166666666666666,0.0004027777777777778
2021-05-31,31/05/2021,Good Times Bad Times   1993   (Led Zeppelin),1109,0.018483333333333334,0.00030805555555555556
2021-05-31,31/05/2021,Moneytalks (AC/DC),1045,0.017416666666666667,0.0002902777777777778
2021-05-31,31/05/2021,Time (Pink Floyd),413947,6.899116666666667,0.11498527777777778
2021-05-31,31/05/2021,Sweet Home Alabama (Lynyrd Skynyrd),283800,4.73,0.07883333333333334
2021-05-31,31/05/2021,"Paint It, Black (The Rolling Stones)",2261,0.03768333333333333,0.0006280555555555555
2021-05-31,31/05/2021,Rock N Roll Train (AC/DC),77316,1.2886,0.021476666666666665
2021-05-31,31/05/2021,Lady Writer (Dire Straits),853,0.014216666666666667,0.00023694444444444446
2021-05-31,31/05/2021,Baba O'Riley (The Who),7445,0.12408333333333334,0.0020680555555555556
2021-06-01,06/01/2021,Something     2009 (The Beatles),57365,0.9560833333333333,0.01593472222222222
2021-06-01,06/01/2021,Amazing (Aerosmith),1002,0.0167,0.00027833333333333334
2021-06-01,06/01/2021,I Should Have Known Better     2009 (The Beatles),6421,0.10701666666666666,0.001783611111111111
2021-06-01,06/01/2021,Who'll Stop The Rain (Creedence Clearwater Revival),64960,1.0826666666666667,0.018044444444444443
2021-06-01,06/01/2021,Realize (AC/DC),1429,0.023816666666666667,0.00039694444444444445
2021-06-01,06/01/2021,Dream On (Aerosmith),1130,0.018833333333333334,0.0003138888888888889
2021-06-01,06/01/2021,"Don't Cry Sister (with J. J. Cale)   Live at Ipayone Center, San Diego, CA, 3/15/2007 (Eric Clapton)",3882,0.0647,0.0010783333333333333
2021-06-01,06/01/2021,Another One Bites The Dust     2011 (Queen),1237,0.020616666666666665,0.0003436111111111111
2021-06-01,06/01/2021,We Will Rock You     2011 (Queen),1088,0.018133333333333335,0.0003022222222222222
2021-06-01,06/01/2021,Do You Want To Know A Secret     2009 (The Beatles),3648,0.0608,0.0010133333333333333
2021-06-01,06/01/2021,Hey Jude     2015 (The Beatles),2602,0.043366666666666664,0.0007227777777777777
2021-06-01,06/01/2021,Scar Tissue (Red Hot Chili Peppers),1749,0.02915,0.0004858333333333333
2021-06-01,06/01/2021,Where Do You Think You're Going (Dire Straits),2496,0.0416,0.0006933333333333333
2021-06-01,06/01/2021,Don't Bother Me     2009 (The Beatles),1322,0.022033333333333332,0.0003672222222222222
2021-06-01,06/01/2021,So Far Away     1996 (Dire Straits),2389,0.03981666666666667,0.0006636111111111111
2021-06-01,06/01/2021,Somebody To Love     2011 (Queen),2026,0.03376666666666667,0.0005627777777777778
2021-06-01,06/01/2021,Shake a Leg (AC/DC),6847,0.11411666666666667,0.0019019444444444446
2021-06-01,06/01/2021,N.I.B. (Black Sabbath),2645,0.044083333333333335,0.0007347222222222222
2021-06-01,06/01/2021,Dude (Looks Like A Lady) (Aerosmith),5909,0.09848333333333334,0.001641388888888889
2021-06-01,06/01/2021,Rebel Rebel   2016   (David Bowie),17408,0.29013333333333335,0.004835555555555556
2021-06-01,06/01/2021,When I'm Sixty Four     2009 (The Beatles),1471,0.024516666666666666,0.0004086111111111111
2021-06-01,06/01/2021,Houses of the Holy     (Led Zeppelin),1941,0.03235,0.0005391666666666666
2021-06-01,06/01/2021,Let's Get It Up (AC/DC),1301,0.021683333333333332,0.00036138888888888885
2021-06-01,06/01/2021,Rain Fall Down     2009 (The Rolling Stones),6485,0.10808333333333334,0.001801388888888889
2021-06-01,06/01/2021,Dog Eat Dog (AC/DC),5397,0.08995,0.0014991666666666667
2021-06-01,06/01/2021,Jailbreak (AC/DC),1557,0.02595,0.0004325
2021-06-01,06/01/2021,Sunny Side Of Love (Aerosmith),1258,0.020966666666666668,0.0003494444444444445
2021-06-01,06/01/2021,Going to California     (Led Zeppelin),212160,3.536,0.05893333333333333
2021-06-01,06/01/2021,Evil Walks (AC/DC),3861,0.06435,0.0010725
2021-06-01,06/01/2021,Legendary Child (Aerosmith),0,0.0,0.0
2021-06-01,06/01/2021,What Is and What Should Never Be   29/6/69 Top Gear;  (Led Zeppelin),35840,0.5973333333333334,0.009955555555555556
2021-06-01,06/01/2021,What Is and What Should Never Be     (Led Zeppelin),286231,4.7705166666666665,0.07950861111111111
2021-06-01,06/01/2021,The Lemon Song     (Led Zeppelin),379388,6.323133333333334,0.10538555555555557
2021-06-01,06/01/2021,Thank You     (Led Zeppelin),289485,4.82475,0.0804125
2021-06-01,06/01/2021,Living Loving Maid (She's Just a Woman)     (Led Zeppelin),8874,0.1479,0.002465
2021-06-01,06/01/2021,Heartbreaker     (Led Zeppelin),171380,2.856333333333333,0.047605555555555554
2021-06-01,06/01/2021,Ramble On     (Led Zeppelin),247231,4.120516666666667,0.06867527777777778
2021-06-01,06/01/2021,Moby Dick     (Led Zeppelin),32256,0.5376,0.00896
2021-06-01,06/01/2021,N.I.B. (Black Sabbath),10730,0.17883333333333334,0.0029805555555555557
2021-06-01,06/01/2021,Bring It on Home     (Led Zeppelin),17514,0.2919,0.0048649999999999995
2021-06-01,06/01/2021,Rock and Roll     (Led Zeppelin),6293,0.10488333333333333,0.0017480555555555554
2021-06-01,06/01/2021,Black Dog     (Led Zeppelin),45120,0.752,0.012533333333333334
2021-06-01,06/01/2021,Rock and Roll   Alternate Mix (Led Zeppelin),1258,0.020966666666666668,0.0003494444444444445
2021-06-01,06/01/2021,The Battle of Evermore   Mandolin / Guitar Mix from Headley Grange (Led Zeppelin),4224,0.0704,0.0011733333333333333
2021-06-01,06/01/2021,Four Sticks     (Led Zeppelin),29120,0.48533333333333334,0.008088888888888889
2021-06-01,06/01/2021,Black Dog     (Led Zeppelin),7914,0.1319,0.002198333333333333
2021-06-01,06/01/2021,Black Dog   Basic Track with Guitar Overdubs (Led Zeppelin),22357,0.37261666666666665,0.006210277777777777
2021-06-01,06/01/2021,Stairway to Heaven   Sunset Sound Mix (Led Zeppelin),483666,8.0611,0.13435166666666667
2021-06-01,06/01/2021,Four Sticks   Alternate Mix (Led Zeppelin),5120,0.08533333333333333,0.001422222222222222
2021-06-01,06/01/2021,Misty Mountain Hop   Alternate Mix (Led Zeppelin),274669,4.577816666666667,0.07629694444444445
2021-06-01,06/01/2021,Going to California   Mandolin / Guitar Mix (Led Zeppelin),214226,3.5704333333333333,0.059507222222222225
2021-06-01,06/01/2021,When the Levee Breaks   Alternate UK Mix in Progress (Led Zeppelin),430826,7.180433333333333,0.11967388888888889
2021-06-01,06/01/2021,Going to California     (Led Zeppelin),1258,0.020966666666666668,0.0003494444444444445
2021-06-01,06/01/2021,When the Levee Breaks   Alternate UK Mix in Progress (Led Zeppelin),23402,0.39003333333333334,0.006500555555555555
2021-06-01,06/01/2021,The Battle of Evermore     (Led Zeppelin),1258,0.020966666666666668,0.0003494444444444445
2021-06-01,06/01/2021,When the Levee Breaks     (Led Zeppelin),1792,0.029866666666666666,0.0004977777777777778
2021-06-01,06/01/2021,Four Sticks     (Led Zeppelin),1706,0.028433333333333335,0.00047388888888888893
2021-06-01,06/01/2021,Black Dog     (Led Zeppelin),295386,4.9231,0.08205166666666666
2021-06-01,06/01/2021,Rock and Roll     (Led Zeppelin),193359,3.22265,0.05371083333333333
2021-06-02,06/02/2021,Since I've Been Loving You     (Led Zeppelin),329429,5.490483333333334,0.09150805555555556
2021-06-03,06/03/2021,Since I've Been Loving You     (Led Zeppelin),16106,0.26843333333333336,0.004473888888888889
2021-06-03,06/03/2021,Time (Pink Floyd),4309,0.07181666666666667,0.0011969444444444445
2021-06-03,06/03/2021,I Shot The Sheriff   Live At Hammersmith Odeon (Eric Clapton),704853,11.74755,0.1957925
2021-06-03,06/03/2021,Money (Pink Floyd),382834,6.380566666666667,0.10634277777777777
2021-06-03,06/03/2021,Time (Pink Floyd),309380,5.156333333333333,0.08593888888888888
2021-06-05,06/05/2021,Time (Pink Floyd),48405,0.80675,0.013445833333333332
2021-06-08,06/08/2021,Money (Pink Floyd),1152,0.0192,0.00031999999999999997
2021-06-08,06/08/2021,Time (Pink Floyd),1194,0.0199,0.0003316666666666667
2021-06-08,06/08/2021,Time (Pink Floyd),21,0.00035,5.833333333333333e-06
2021-06-08,06/08/2021,Time (Pink Floyd),369356,6.1559333333333335,0.10259888888888889
2021-06-08,06/08/2021,Pigs (Three Different Ones) (Pink Floyd),0,0.0,0.0
2021-06-08,06/08/2021,Pigs (Three Different Ones) (Pink Floyd),538457,8.974283333333334,0.1495713888888889
2021-06-08,06/08/2021,It's The End Of The World As We Know It (And I Feel Fine) (R.E.M.),246933,4.11555,0.0685925
2021-06-08,06/08/2021,Who'll Stop The Rain (Creedence Clearwater Revival),67305,1.12175,0.018695833333333335
2021-06-08,06/08/2021,No One Like You (Scorpions),42474,0.7079,0.011798333333333333
2021-06-08,06/08/2021,Dani California (Red Hot Chili Peppers),232362,3.8727,0.064545
2021-06-08,06/08/2021,Can't Stop (Red Hot Chili Peppers),2581,0.04301666666666667,0.0007169444444444444
2021-06-08,06/08/2021,Scar Tissue (Red Hot Chili Peppers),3178,0.05296666666666667,0.0008827777777777778
2021-06-08,06/08/2021,Snow (Hey Oh) (Red Hot Chili Peppers),1877,0.03128333333333334,0.0005213888888888889
2021-06-08,06/08/2021,The Adventures of Rain Dance Maggie (Red Hot Chili Peppers),108010,1.8001666666666667,0.030002777777777778
2021-06-08,06/08/2021,Pinball Wizard (The Who),3477,0.05795,0.0009658333333333334
2021-06-08,06/08/2021,When the Levee Breaks     (Led Zeppelin),1514,0.025233333333333333,0.0004205555555555556
2021-06-08,06/08/2021,Twist And Shout     2009 (The Beatles),1280,0.021333333333333333,0.0003555555555555555
2021-06-08,06/08/2021,Where Do You Think You're Going (Dire Straits),3221,0.05368333333333333,0.0008947222222222222
2021-06-08,06/08/2021,Don't Stop Me Now     2011 (Queen),1173,0.01955,0.00032583333333333336
2021-06-08,06/08/2021,Somebody To Love     2011 (Queen),1237,0.020616666666666665,0.0003436111111111111
2021-06-08,06/08/2021,Since I've Been Loving You     (Led Zeppelin),661,0.011016666666666666,0.0001836111111111111
2021-06-08,06/08/2021,Since I've Been Loving You     (Led Zeppelin),1578,0.0263,0.0004383333333333333
2021-06-08,06/08/2021,No One Like You (Scorpions),1023,0.01705,0.00028416666666666667
2021-06-08,06/08/2021,No One Like You (Scorpions),1365,0.02275,0.00037916666666666665
2021-06-08,06/08/2021,Dream On (Aerosmith),1215,0.02025,0.0003375
2021-06-08,06/08/2021,Rock And A Hard Place (The Rolling Stones),1088,0.018133333333333335,0.0003022222222222222
2021-06-08,06/08/2021,Gimme Three Steps (Lynyrd Skynyrd),2282,0.038033333333333336,0.0006338888888888889
2021-06-08,06/08/2021,Peace Of Mind (Black Sabbath),220760,3.679333333333333,0.061322222222222215
2021-06-08,06/08/2021,Big Gun (AC/DC),74164,1.2360666666666666,0.02060111111111111
2021-06-08,06/08/2021,I Shot The Sheriff   Live At Hammersmith Odeon (Eric Clapton),19413,0.32355,0.0053925
2021-06-08,06/08/2021,Do You Want To Know A Secret     2009 (The Beatles),5930,0.09883333333333333,0.0016472222222222222
2021-06-08,06/08/2021,T.N.T. (AC/DC),1130,0.018833333333333334,0.0003138888888888889
2021-06-08,06/08/2021,Big Balls (AC/DC),1578,0.0263,0.0004383333333333333
2021-06-08,06/08/2021,Dog Eat Dog (AC/DC),1536,0.0256,0.00042666666666666667
2021-06-08,06/08/2021,Fool in the Rain     (Led Zeppelin),1130,0.018833333333333334,0.0003138888888888889
2021-06-08,06/08/2021,Drive My Car     2009 (The Beatles),2325,0.03875,0.0006458333333333333
2021-06-08,06/08/2021,You Really Got A Hold On Me     2009 (The Beatles),1920,0.032,0.0005333333333333334
2021-06-08,06/08/2021,You Really Got A Hold On Me     2009 (The Beatles),3712,0.06186666666666667,0.0010311111111111111
2021-06-08,06/08/2021,Since I've Been Loving You     (Led Zeppelin),2769,0.04615,0.0007691666666666666
2021-06-08,06/08/2021,Rock 'N' Roll Damnation (AC/DC),1151,0.019183333333333333,0.0003197222222222222
2021-06-08,06/08/2021,What's Next to the Moon (AC/DC),1237,0.020616666666666665,0.0003436111111111111
2021-06-08,06/08/2021,Over the Hills and Far Away     (Led Zeppelin),1194,0.0199,0.0003316666666666667
2021-06-08,06/08/2021,Who Are You (The Who),381626,6.360433333333333,0.10600722222222221
2021-06-08,06/08/2021,War Pigs (Black Sabbath),853,0.014216666666666667,0.00023694444444444446
2021-06-08,06/08/2021,Day Tripper     2015 (The Beatles),938,0.015633333333333332,0.00026055555555555554
2021-06-08,06/08/2021,Street Fighting Man   50th Anniversary Edition (The Rolling Stones),1429,0.023816666666666667,0.00039694444444444445
2021-06-08,06/08/2021,Amazing (Aerosmith),1087,0.018116666666666666,0.0003019444444444444
2021-06-08,06/08/2021,Baba O'Riley (The Who),1898,0.03163333333333333,0.0005272222222222222
2021-06-08,06/08/2021,Simple Man (Lynyrd Skynyrd),357933,5.96555,0.09942583333333334
2021-06-08,06/08/2021,I Shot The Sheriff   Live At Hammersmith Odeon (Eric Clapton),1151,0.019183333333333333,0.0003197222222222222
2021-06-08,06/08/2021,Rain Fall Down     2009 (The Rolling Stones),1130,0.018833333333333334,0.0003138888888888889
2021-06-08,06/08/2021,Heaven and Hell   2009   (Black Sabbath),417840,6.964,0.11606666666666668
2021-06-08,06/08/2021,Scar Tissue (Red Hot Chili Peppers),215906,3.5984333333333334,0.05997388888888889
2021-06-08,06/08/2021,Realize (AC/DC),0,0.0,0.0
